"6116","20211030032","药学院","药学院2020级硕士生党支部","5","5","5","5","5","5","5","2020/12/4 10:04:47"
"6117","20210300047","材料科学系","材料科学系研究生第五党支部","5","4","4","3","5","3","0","2020/12/4 10:04:51"
"6118","20210300047","材料科学系","材料科学系研究生第五党支部","5","4","4","3","5","3","0","2020/12/4 10:04:51"
"6119","20210300047","材料科学系","材料科学系研究生第五党支部","5","4","4","3","5","3","0","2020/12/4 10:04:51"
"6120","18211010059","基础医学院","基础医学院法医学系党支部","5","5","5","5","5","5","0","2020/12/4 10:05:28"
"6121","20110160022","哲学学院","哲学学院2020级博士党支部","4","4","4","4","5","5","0","2020/12/4 10:05:48"
"6122","19210110029","中国语言文学系","中国语言文学系2019科硕班第二支部","5","5","5","5","5","5","0","2020/12/4 10:06:50"
"6123","20111030073","药学院","药学院2020级博士生党支部","5","5","5","3","4","5","0","2020/12/4 10:07:08"
"6124","18211010056","基础医学院","基础医学院法医学系党支部","4","4","4","4","5","4","0","2020/12/4 10:08:19"
"6125","18210270161","法学院","法学院2018级法律硕士（非法学）第一党支部","5","5","5","5","5","5","5","2020/12/4 10:08:25"
"6126","20110010036","马克思主义学院","马克思主义学院2020级博士生第一党支部","5","5","5","5","5","5","5","2020/12/4 10:08:35"
"6127","20211030114","药学院","药学院2020级硕士生党支部","3","4","5","4","5","5","0","2020/12/4 10:09:50"
"6128","20211030095","药学院","药学院2020级硕士生党支部","4","4","4","4","5","4","0","2020/12/4 10:09:51"
"6129","19210170051","国际关系与公共事务学院","国际关系与公共事务学院2019级硕士生第二党支部","5","5","5","5","5","5","5","2020/12/4 10:10:04"
"6130","20111010039","基础医学院","基础医学院免疫学系党支部","4","4","4","4","5","4","5","2020/12/4 10:10:17"
"6131","20111030044","药学院","药学院2020级博士生党支部","5","5","5","5","5","4","0","2020/12/4 10:10:23"
"6132","19211030039","药学院","药学院2019级硕士第二党支部","5","5","5","5","5","5","0","2020/12/4 10:10:26"
"6133","18111030054","药学院","药学院2018级博士第二党支部","5","5","5","5","5","5","5","2020/12/4 10:11:47"
"6134","20110220073","化学系","化学系2020级博士生党支部","4","5","5","4","5","5","0","2020/12/4 10:11:59"
"6135","19110300021","材料科学系","材料科学系研究生第四党支部","5","5","5","5","5","5","5","2020/12/4 10:12:26"
"6136","20110860004","科研机构综合党委","工程与应用技术研究院2020级博士党支部","5","5","5","5","5","5","5","2020/12/4 10:13:28"
"6137","20210110019","中国语言文学系","中国语言文学系2020级学硕党支部","5","4","5","5","5","5","0","2020/12/4 10:13:41"
"6138","20210010067","马克思主义学院","马克思主义学院2020级硕士生第二党支部","5","3","5","5","5","5","0","2020/12/4 10:13:42"
"6139","20110010032","马克思主义学院","马克思主义学院2020级博士生第一党支部","5","5","5","5","5","5","5","2020/12/4 10:14:20"
"6140","20110860012","科研机构综合党委","工程与应用技术研究院2020级博士党支部","5","5","5","5","5","5","5","2020/12/4 10:14:24"
"6141","20210110066","中国语言文学系","中国语言文学系2020级学硕党支部","5","5","5","5","5","5","5","2020/12/4 10:14:43"
"6142","20110860002","科研机构综合党委","工程与应用技术研究院2020级博士党支部","5","5","5","5","4","5","5","2020/12/4 10:15:04"
"6143","19110300055","材料科学系","材料科学系研究生第四党支部","4","4","4","4","5","4","5","2020/12/4 10:15:43"
"6144","20110220064","化学系","化学系2020级博士生党支部","5","5","5","4","5","5","0","2020/12/4 10:15:51"
"6145","20211030022","药学院","药学院2020级硕士生党支部","4","4","4","4","4","4","0","2020/12/4 10:16:07"
