"13861","20210880009","代谢与整合生物学研究院2020级研究生党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 19:52:08"
"13862","19111510020","生物医学研究院2019级研究生党支部","生物医学研究院","3","3","3","3","3","3","1","2020/12/3 19:55:26"
"13863","16110140005","历史旅游延期博士班党支部","历史学系","4","4","4","5","5","0","1","2020/12/3 20:05:58"
"13864","20211010070","基础医学院2020级硕士新生党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 20:04:51"
"13865","18110720030","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 20:05:27"
"13866","18110170040","国际关系与公共事务学院公共行政系博士生党支部","国际关系与公共事务学院","5","5","5","5","5","5","1","2020/12/3 20:08:41"
"13867","20210720191","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 20:12:29"
"13868","19110860059","工程与应用技术研究院2019级博士党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 20:14:24"
"13869","17110180020","数学科学学院博士生第一党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:19:40"
"13870","20110180015","数学科学学院博士生第三党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:22:57"
"13871","18110840011","数学科学学院博士生第三党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:22:40"
"13872","20110180006","数学科学学院博士生第三党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:23:45"
"13873","19110180012","数学科学学院博士生第一党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:21:57"
"13874","19111510037","生物医学研究院2019级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 20:23:03"
"13875","17110180012","数学科学学院博士生第一党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:25:26"
"13876","17110180008","数学科学学院博士生第一党支部","数学科学学院","0","0","0","0","0","0","1","2020/12/3 20:25:27"
"13877","17110840003","数学科学学院博士生第一党支部","数学科学学院","4","5","4","5","4","4","1","2020/12/3 20:24:56"
"13878","18110180016","数学科学学院博士生第三党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:28:09"
"13879","18110180013","数学科学学院博士生第三党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:32:52"
"13880","19111510009","生物医学研究院2019级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 20:32:23"
"13881","19110180040","数学科学学院博士生第一党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:35:46"
"13882","19110180040","数学科学学院博士生第一党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:35:46"
"13883","19110180018","数学科学学院博士生第一党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:36:55"
"13884","20110840005","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","3","3","3","3","3","1","2020/12/3 20:39:29"
"13885","17110840010","数学科学学院博士生第一党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:39:16"
"13886","20210180083","数学科学学院2020级科学学位研究生党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:35:37"
"13887","20210180053","数学科学学院2020级专硕党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 20:40:52"
"13888","20210010005","马克思主义学院2020级硕士生第二党支部","马克思主义学院","5","5","5","5","5","5","1","2020/12/3 20:36:29"
"13889","19111510012","生物医学研究院2019级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 20:45:19"
"13890","20210720013","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 20:49:47"
"13891","19110860002","工程与应用技术研究院2019级博士党支部","科研机构综合党委","5","5","5","5","5","5","1","2020/12/3 20:53:12"
"13892","18110180019","数学科学学院博士生第三党支部","数学科学学院","0","0","0","5","0","0","1","2020/12/3 20:56:49"
"13893","18110840010","数学科学学院博士生第三党支部","数学科学学院","5","5","5","5","5","5","1","2020/12/3 21:12:26"
"13894","17110720020","信息科学与工程学院光科系研究生第三党支部","信息科学与工程学院","5","5","5","5","4","4","1","2020/12/3 21:13:36"
"13895","19110860018","工程与应用技术研究院2019级博士党支部","科研机构综合党委","4","4","4","4","4","4","1","2020/12/3 21:26:01"
"13896","20211510017","生物医学研究院2020级研究生党支部","生物医学研究院","5","5","5","5","5","5","1","2020/12/3 21:32:21"
"13897","18210270053","法学院2018级法学硕士党支部","法学院","5","5","5","5","5","5","1","2020/12/3 21:40:20"
"13898","20210720032","信息科学与工程学院2020级电工系科硕博党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 21:53:31"
"13899","20210720032","信息科学与工程学院2020级电工系科硕博党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 21:53:31"
"13900","20111010073","基础医学院2020级硕士新生党支部","基础医学院","5","5","5","5","5","5","1","2020/12/3 21:52:28"
"13901","20110720032","信息科学与工程学院2020级电工系科硕博党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 21:54:47"
"13902","20110720032","信息科学与工程学院2020级电工系科硕博党支部","信息科学与工程学院","5","5","5","5","5","5","1","2020/12/3 21:54:47"
